geolocation_zip_code_prefix,geolocation_city,geolocation_state
57046,maceio,AL
57048,maceio,AL
57050,maceió,AL
57051,maceio,AL
57052,maceio,AL
57055,maceio,AL
57057,maceio,AL
57060,maceio,AL
57061,maceio,AL
57062,maceio,AL
57063,maceio,AL
57070,maceió,AL
57071,maceio,AL
57072,maceio,AL
57073,maceio,AL
57074,maceio,AL
57075,maceio,AL
57080,maceio,AL
57081,maceio,AL
57082,maceio,AL
57083,maceio,AL
57084,maceio,AL
57085,maceió,AL
57086,maceio,AL
57100,rio largo,AL
57120,satuba,AL
57130,santa luzia do norte,AL
57140,coqueiro seco,AL
57150,pilar,AL
57160,marechal deodoro,AL
57180,barra de sao miguel,AL
57200,penedo,AL
57210,piacabucu,AL
57220,feliz deserto,AL
57230,coruripe,AL
57235,poxim,AL
57240,sao miguel dos campos,AL
57241,sao miguel dos campos,AL
57242,sao miguel dos campos,AL
57244,jequia da praia,AL
57245,sao miguel dos campos,AL
57246,roteiro,AL
57250,campo alegre,AL
57254,luziapolis,AL
57255,jequia da praia,AL
57257,roteiro,AL
57258,luziapolis,AL
57260,limoeiro de anadia,AL
57265,teotonio vilela,AL
57270,junqueiro,AL
57275,sao sebastiao,AL
57280,igreja nova,AL
57290,porto real do colegio,AL
57300,arapiraca,AL
57301,arapiraca,AL
57302,arapiraca,AL
57303,arapiraca,AL
57304,arapiraca,AL
57305,arapiraca,AL
57306,arapiraca,AL
57307,arapiraca,AL
57308,arapiraca,AL
57309,arapiraca,AL
57310,arapiraca,AL
57311,arapiraca,AL
57312,arapiraca,AL
57313,arapiraca,AL
57314,arapiraca,AL
57315,arapiraca,AL
57316,arapiraca,AL
57317,arapiraca,AL
57319,vila sao francisco,AL
57320,craibas,AL
57325,coite do noia,AL
57330,lagoa da canoa,AL
57340,feira grande,AL
57350,campo grande,AL
57360,girau do ponciano,AL
57370,traipu,AL
57380,sao bras,AL
57390,olho dágua grande,AL
57400,pão de açúcar,AL
57410,palestina,AL
57420,batalha,AL
57425,jaramataia,AL
57430,jacare dos homens,AL
57440,monteiropolis,AL
57442,olho d'agua das flores,AL
57445,sao jose da tapera,AL
57460,piranhas,AL
57470,olho d'água do casado,AL
57475,pariconha,AL
57480,delmiro gouveia,AL
57490,agua branca,AL
57500,santana do ipanema,AL
57510,poco das trincheiras,AL
57515,senador rui palmeira,AL
57520,maravilha,AL
57525,ouro branco,AL
57530,canapi,AL
57535,carneiros,AL
57540,mata grande,AL
57545,inhapi,AL
57550,olivenca,AL
57560,dois riachos,AL
57570,cacimbinhas,AL
57580,major isidoro,AL
57600,palmeira dos indios,AL
57601,palmeira dos indios,AL
57602,palmeira dos indios,AL
57603,palmeira dos indios,AL
57604,palmeira dos indios,AL
57605,palmeira dos indios,AL
57606,palmeira dos índios,AL
57607,palmeira dos indios,AL
57608,palmeira dos índios,AL
57620,igaci,AL
57625,estrela de alagoas,AL
57630,belem,AL
57635,tanque d'arca,AL
57640,taquarana,AL
57660,anadia,AL
57670,maribondo,AL
57680,boca da mata,AL
57690,atalaia,AL
57700,vicosa,AL
57720,pindoba,AL
57730,mar vermelho,AL
57740,paulo jacinto,AL
57750,quebrangulo,AL
57760,cha preta,AL
57770,cajueiro,AL
57780,capela,AL
57800,uniao dos palmares,AL
57820,murici,AL
57830,branquinha,AL
57840,santana do mundau,AL
57860,sao jose da laje,AL
57890,ibateguara,AL
57900,porto calvo,AL
57910,matriz de camaragibe,AL
57920,sao luis do quitunde,AL
57925,barra de santo antonio,AL
57930,passo de camaragibe,AL
57935,paripueira,AL
57940,sao miguel dos milagres,AL
57945,porto de pedras,AL
57950,japaratinga,AL
57955,maragogi,AL
57960,jacuípe,AL
57965,jundia,AL
57968,campestre,AL
57970,novo lino,AL
57975,colonia leopoldina,AL
57980,joaquim gomes,AL
57990,messias,AL
57995,flexeiras,AL
58010,joão pessoa,PB
58011,joão pessoa,PB
58013,joao pessoa,PB
58015,joao pessoa,PB
58020,joao pessoa,PB
58025,joao pessoa,PB
58026,joao pessoa,PB
58027,joao pessoa,PB
58028,joao pessoa,PB
58030,joao pessoa,PB
58031,joao pessoa,PB
58032,joao pessoa,PB
58033,joao pessoa,PB
58034,joão pessoa,PB
58035,joao pessoa,PB
58036,joao pessoa,PB
58037,joao pessoa,PB
58038,joão pessoa,PB
58039,joao pessoa,PB
58040,joao pessoa,PB
58041,joao pessoa,PB
58042,joao pessoa,PB
58043,joao pessoa,PB
58045,joão pessoa,PB
58046,joao pessoa,PB
58047,joao pessoa,PB
58050,joao pessoa,PB
58051,joao pessoa,PB
58052,joao pessoa,PB
58053,joao pessoa,PB
58055,joao pessoa,PB
58056,joao pessoa,PB
58057,joao pessoa,PB
58058,joao pessoa,PB
58059,joao pessoa,PB
58062,joao pessoa,PB
58063,joao pessoa,PB
58064,joao pessoa,PB
58065,joao pessoa,PB
58066,joão pessoa,PB
58067,joao pessoa,PB
58068,joao pessoa,PB
58069,joão pessoa,PB
58070,joão pessoa,PB
58071,joão pessoa,PB
58073,joao pessoa,PB
58074,joao pessoa,PB
58075,joao pessoa,PB
58076,joao pessoa,PB
58077,joao pessoa,PB
58078,joao pessoa,PB
58079,joao pessoa,PB
58080,joao pessoa,PB
58081,joao pessoa,PB
58082,joao pessoa,PB
58083,joao pessoa,PB
58084,joao pessoa,PB
58085,joao pessoa,PB
58086,joao pessoa,PB
58087,joao pessoa,PB
58088,joao pessoa,PB
58090,joao pessoa,PB
58100,cabedelo,PB
58101,cabedelo,PB
58102,cabedelo,PB
58103,cabedelo,PB
58105,cabedelo,PB
58106,campina grande,PB
58107,campina grande,PB
58108,cabedelo,PB
58109,campina grande,PB
58115,puxinana,PB
58117,lagoa seca,PB
58119,sao sebastiao de lagoa de roca,PB
58120,massaranduba,PB
58123,boa vista,PB
58125,alagoa nova,PB
58128,matinhas,PB
58135,esperanca,PB
58140,areial,PB
58145,montadas,PB
58150,pocinhos,PB
58155,soledade,PB
58167,cubati,PB
58170,barra de santa rosa,PB
58173,damiao,PB
58175,cuite,PB
58177,sossego,PB
58178,nova floresta,PB
58180,pedra lavrada,PB
58184,nova palmeira,PB
58187,picuí,PB
58188,barauna,PB
58195,frei martinho,PB
58200,guarabira,PB
58208,cuitegi,PB
58210,piloezinhos,PB
58213,pirpirituba,PB
58220,bananeiras,PB
58225,solânea,PB
58228,dona inês,PB
58230,cacimba de dentro,PB
58233,araruna,PB
58238,casserengue,PB
58250,lagoa de dentro,PB
58253,caicara,PB
58254,logradouro,PB
58255,belém,PB
58260,serra da raiz,PB
58265,duas estradas,PB
58268,sertaozinho,PB
58270,aracagi,PB
58273,pedro regis,PB
58275,itapororoca,PB
58278,jacarau,PB
58280,mamanguape,PB
58286,pitanga de estrada,PB
58287,capim,PB
58289,cuite de mamanguape,PB
58291,curral de cima,PB
58292,mataraca,PB
58297,rio tinto,PB
58300,santa rita,PB
58301,santa rita,PB
58302,santa rita,PB
58303,santa rita,PB
58304,santa rita,PB
58305,bayeux,PB
58306,bayeux,PB
58307,bayeux,PB
58308,bayeux,PB
58309,bayeux,PB
58310,cabedelo,PB
58315,lucena,PB
58320,alhandra,PB
58322,conde,PB
58324,pitimbu,PB
58326,caapora,PB
58328,pedras de fogo,PB
58330,juripiranga,PB
58334,sao miguel de taipu,PB
58337,cruz do espirito santo,PB
58338,pilar,PB
58339,são josé dos ramos,PB
58340,sape,PB
58342,sobrado,PB
58345,mari,PB
58350,caldas brandao,PB
58354,mulungu,PB
58356,gurinhem,PB
58360,itabaiana,PB
58370,salgado de sao felix,PB
58375,mogeiro,PB
58378,itatuba,PB
58380,ingá,PB
58382,riachão do bacamarte,PB
58385,serra redonda,PB
58387,juarez tavora,PB
58388,alagoa grande,PB
58390,alagoinha,PB
58393,pilões,PB
58395,serraria,PB
58396,arara,PB
58397,areia,PB
58398,remígio,PB
58399,algodão de jandaíra,PB
58400,campina grande,PB
58401,campina grande,PB
58402,campina grande,PB
58403,campina grande,PB
58404,campina grande,PB
58406,campina grande,PB
58407,campina grande,PB
58408,campina grande,PB
58410,campina grande,PB
58411,campina grande,PB
58414,campina grande,PB
58415,campina grande,PB
58416,campina grande,PB
58417,campina grande,PB
58418,campina grande,PB
58420,campina grande,PB
58421,campina grande,PB
58423,campina grande,PB
58424,campina grande,PB
58428,campina grande,PB
58429,santa cecilia de umbuzeiro,PB
58430,campina grande,PB
58431,campina grande,PB
58432,santa cecilia de umbuzeiro,PB
58433,campina grande,PB
58434,campina grande,PB
58436,campina grande,PB
58437,campina grande,PB
58441,sao jose da mata,PB
58450,boqueirao,PB
58458,barra de santana,PB
58460,alcantil,PB
58463,santa cecilia,PB
58465,riacho de santo antonio,PB
58475,queimadas,PB
58480,cabaceiras,PB
58483,barra de sao miguel,PB
58485,sao domingos do cariri,PB
58487,fagundes,PB
58489,aroeiras,PB
58494,natuba,PB
58497,umbuzeiro,PB
58500,monteiro,PB
58515,zabele,PB
58520,sao joao do tigre,PB
58530,camalau,PB
58533,pindurão,PB
58535,congo,PB
58540,sume,PB
58548,amparo,PB
58550,prata,PB
58560,ouro velho,PB
58570,sao jose dos cordeiros,PB
58575,parari,PB
58580,serra branca,PB
58582,santa luzia do cariri,PB
58588,coxixola,PB
58590,são joão do cariri,PB
58600,santa luzia,PB
58610,sao jose do sabugi,PB
58620,varzea,PB
58625,são mamede,PB
58640,junco do seridó,PB
58660,juazeirinho,PB
58665,tenorio,PB
58670,gurjao,PB
58675,santo andre,PB
58680,taperoa,PB
58685,assuncao,PB
58690,livramento,PB
58695,desterro,PB
58698,cacimbas,PB
58700,patos,PB
58701,patos,PB
58703,patos,PB
58704,patos,PB
58705,patos,PB
58706,patos,PB
58707,patos,PB
58708,patos,PB
58710,vista serrana,PB
58713,malta,PB
58714,condado,PB
58715,catingueira,PB
58720,santa teresinha,PB
58723,sao jose de espinharas,PB
58725,sao jose do bonfim,PB
58732,areia de baraunas,PB
58734,passagem,PB
58735,teixeira,PB
58737,matureia,PB
58740,mae d'agua,PB
58745,imaculada,PB
58748,água branca,PB
58750,juru,PB
58753,tavares,PB
58755,princesa isabel,PB
58758,sao jose de princesa,PB
58760,olho d'água,PB
58765,pianco,PB
58770,coremas,PB
58775,igaracy,PB
58778,aguiar,PB
58780,itaporanga,PB
58784,sao jose de caiana,PB
58790,pedra branca,PB
58795,santana dos garrotes,PB
58798,nova olinda,PB
58800,sousa,PB
58801,sousa,PB
58802,sousa,PB
58804,sousa,PB
58805,sousa,PB
58806,sousa,PB
58807,sousa,PB
58808,sousa,PB
58815,sao jose da lagoa tapada,PB
58817,nazarezinho,PB
58818,sao francisco,PB
58819,marizopolis,PB
58820,lastro,PB
58823,aparecida,PB
58824,santa cruz,PB
58830,jerico,PB
58832,mato grosso,PB
58835,lagoa,PB
58840,pombal,PB
58857,são bentinho,PB
58860,paulista,PB
58865,sao bento,PB
58870,riacho dos cavalos,PB
58880,brejo dos santos,PB
58884,catole do rocha,PB
58887,bom sucesso,PB
58890,brejo do cruz,PB
58893,sao jose do brejo do cruz,PB
58895,belem do brejo do cruz,PB
58900,cajazeiras,PB
58908,poco de jose de moura,PB
58910,são joão do rio do peixe,PB
58915,uirauna,PB
58920,triunfo,PB
58922,bernardino batista,PB
58925,santa helena,PB
58928,joca claudino,PB
58930,bom jesus,PB
58933,poco dantas,PB
58935,cachoeira dos indios,PB
58940,sao jose de piranhas,PB
58945,carrapateira,PB
58950,monte horebe,PB
58955,serra grande,PB
58960,bonito de santa fe,PB
58970,conceição,PB
58978,santa ines,PB
58980,ibiara,PB
58985,santana de mangueira,PB
58993,boa ventura,PB
58994,diamante,PB
58995,manaíra,PB
59010,natal,RN
59012,natal,RN
59014,natal,RN
59015,natal,RN
59020,natal,RN
59022,natal,RN
59025,natal,RN
59030,natal,RN
59031,natal,RN
59032,natal,RN
59035,natal,RN
59037,natal,RN
59040,natal,RN
59042,natal,RN
59050,natal,RN
59052,natal,RN
59054,natal,RN
59056,natal,RN
59060,natal,RN
59062,natal,RN
59063,natal,RN
59064,natal,RN
59065,natal,RN
59066,natal,RN
59067,natal,RN
59068,natal,RN
59069,natal,RN
59070,natal,RN
59071,natal,RN
59072,natal,RN
59073,natal,RN
59074,natal,RN
59075,natal,RN
59076,natal,RN
59077,natal,RN
59078,natal,RN
59080,natal,RN
59082,natal,RN
59084,natal,RN
59086,natal,RN
59088,natal,RN
59090,natal,RN
59091,natal,RN
59092,natal,RN
59094,natal,RN
59104,natal,RN
59106,natal,RN
59108,natal,RN
59110,natal,RN
59112,natal,RN
59114,natal,RN
59115,natal,RN
59120,natal,RN
59122,natal,RN
59123,natal,RN
59124,natal,RN
59125,natal,RN
59127,natal,RN
59129,natal,RN
59131,natal,RN
59132,natal,RN
59133,natal,RN
59135,natal,RN
59136,natal,RN
59138,natal,RN
59139,natal,RN
59140,parnamirim,RN
59141,parnamirim,RN
59142,parnamirim,RN
59143,parnamirim,RN
59144,parnamirim,RN
59145,parnamirim,RN
59146,parnamirim,RN
59147,parnamirim,RN
59148,parnamirim,RN
59149,parnamirim,RN
59150,parnamirim,RN
59151,parnamirim,RN
59152,parnamirim,RN
59153,parnamirim,RN
59154,parnamirim,RN
59155,parnamirim,RN
59156,parnamirim,RN
59157,parnamirim,RN
59158,parnamirim,RN
59160,parnamirim,RN
59161,parnamirim,RN
59162,sao jose de mipibu,RN
59164,nísia floresta,RN
59170,arez,RN
59173,goianinha,RN
59178,tibau do sul,RN
59179,pipa,RN
59180,espirito santo,RN
59182,monte alegre,RN
59184,vera cruz,RN
59185,varzea,RN
59188,jundiá,RN
59190,canguaretama,RN
59192,vila flor,RN
59194,baía formosa,RN
59196,pedro velho,RN
59198,montanhas,RN
59200,santa cruz,RN
59210,sao bento do trairi,RN
59213,japi,RN
59214,serra de sao bento,RN
59215,nova cruz,RN
59217,monte das gameleiras,RN
59218,passa e fica,RN
59219,brejinho,RN
59220,coronel ezequiel,RN
59225,jacana,RN
59227,lagoa d'anta,RN
59230,campo redondo,RN
59235,lajes pintadas,RN
59240,tangara,RN
59245,serra caiada,RN
59247,lagoa salgada,RN
59250,senador eloi de souza,RN
59255,santo antonio,RN
59258,serrinha,RN
59260,boa saude,RN
59270,bom jesus,RN
59275,sao jose do campestre,RN
59280,macaiba,RN
59290,sao goncalo do amarante,RN
59291,sao goncalo do amarante,RN
59293,são gonçalo do amarante,RN
59295,sao goncalo do amarante,RN
59296,sao goncalo do amarante,RN
59297,sao goncalo do amarante,RN
59298,sao goncalo do amarante,RN
59299,poco de pedra,RN
59300,caico,RN
59310,sao joao do sabugi,RN
59315,ipueira,RN
59318,serra negra do norte,RN
59320,timbauba dos batistas,RN
59324,jardim de piranhas,RN
59327,sao fernando,RN
59330,jucurutu,RN
59335,florania,RN
59338,tenente laurentino cruz,RN
59340,sao vicente,RN
59343,jardim do serido,RN
59347,ouro branco,RN
59350,santana do serido,RN
59355,equador,RN
59360,parelhas,RN
59370,acari,RN
59374,carnauba dos dantas,RN
59375,cruzeta,RN
59378,sao jose do serido,RN
59380,currais novos,RN
59390,lagoa nova,RN
59395,cerro cora,RN
59400,sao tome,RN
59410,barcelona,RN
59420,ruy barbosa,RN
59430,lagoa de velhos,RN
59440,sitio novo,RN
59445,serra da tapuia,RN
59460,são paulo do potengi,RN
59464,santa maria,RN
59470,riachuelo,RN
59480,são pedro,RN
59490,ielmo marinho,RN
59500,macau,RN
59504,pendencias,RN
59507,alto do rodrigues,RN
59508,ipanguacu,RN
59510,afonso bezerra,RN
59513,itaja,RN
59515,angicos,RN
59517,fernando pedroza,RN
59518,sao rafael,RN
59520,santana do matos,RN
59528,bodo,RN
59530,pedro avelino,RN
59535,lajes,RN
59540,caicara do rio do vento,RN
59547,pedra preta,RN
59550,joão câmara,RN
59555,bento fernandes,RN
59560,poco branco,RN
59565,taipu,RN
59570,ceará-mirim,RN
59575,extremoz,RN
59578,rio do fogo,RN
59582,pureza,RN
59584,touros,RN
59585,são miguel do gostoso,RN
59586,parazinho,RN
59588,pedra grande,RN
59590,sao bento do norte,RN
59592,caiçara do norte,RN
59594,jandaira,RN
59596,galinhos,RN
59598,guamaré,RN
59600,mossoro,RN
59603,mossoro,RN
59604,mossoro,RN
59605,mossoro,RN
59607,mossoro,RN
59609,mossoro,RN
59610,mossoró,RN
59611,mossoro,RN
59612,mossoró,RN
59613,mossoró,RN
59614,mossoro,RN
59615,mossoro,RN
59616,mossoró,RN
59617,mossoro,RN
59618,mossoro,RN
59619,mossoro,RN
59621,mossoro,RN
59625,mossoró,RN
59626,mossoró,RN
59628,mossoró,RN
59630,mossoro,RN
59631,mossoro,RN
59633,mossoró,RN
59634,mossoro,RN
59635,mossoro,RN
59650,acu,RN
59655,areia branca,RN
59660,parau,RN
59663,serra do mel,RN
59665,carnaubais,RN
59668,porto do mangue,RN
59670,upanema,RN
59675,grossos,RN
59678,tibau,RN
59680,campo grande,RN
59685,triunfo potiguar,RN
59690,janduis,RN
59695,barauna,RN
59700,apodi,RN
59730,olho-d'água do borges,RN
59740,rafael godeiro,RN
59760,almino afonso,RN
59770,patu,RN
59775,messias targino,RN
59780,caraúbas,RN
59790,governador dix-sept rosado,RN
59795,felipe guerra,RN
59800,martins,RN
59805,lucrecia,RN
59808,serrinha dos pintos,RN
59810,portalegre,RN
59815,vicosa,RN
59820,riacho da cruz,RN
59830,rodolfo fernandes,RN
59840,taboleiro grande,RN
59855,itaú,RN
59856,severiano melo,RN
59865,umarizal,RN
59870,antonio martins,RN
59880,joão dias,RN
59890,frutuoso gomes,RN
59900,pau dos ferros,RN
59902,francisco dantas,RN
59905,encanto,RN
59908,sao francisco do oeste,RN
59910,doutor severiano,RN
59920,sao miguel,RN
59925,venha-ver,RN
59930,coronel joao pessoa,RN
59940,luis gomes,RN
59945,major sales,RN
59950,parana,RN
59955,tenente ananias,RN
59960,piloes,RN
59965,alexandria,RN
59970,marcelino vieira,RN
59980,josé da penha,RN
59987,riacho de santana,RN
59990,rafael fernandes,RN
59995,agua nova,RN
60010,fortaleza,CE
60011,fortaleza,CE
60015,fortaleza,CE
60020,fortaleza,CE
60025,fortaleza,CE
60030,fortaleza,CE
60035,fortaleza,CE
60040,fortaleza,CE
60050,fortaleza,CE
60055,fortaleza,CE
60060,fortaleza,CE
60110,fortaleza,CE
60115,fortaleza,CE
60120,fortaleza,CE
60125,fortaleza,CE
60130,fortaleza,CE
60131,fortaleza,CE
60135,fortaleza,CE
60140,fortaleza,CE
60150,fortaleza,CE
60155,fortaleza,CE
60160,fortaleza,CE
60165,fortaleza,CE
60170,fortaleza,CE
60175,fortaleza,CE
60176,fortaleza,CE
60177,fortaleza,CE
60180,fortaleza,CE
60181,fortaleza,CE
60182,fortaleza,CE
60183,fortaleza,CE
60184,fortaleza,CE
60190,fortaleza,CE
60191,fortaleza,CE
60192,fortaleza,CE
60310,fortaleza,CE
60311,fortaleza,CE
60312,fortaleza,CE
60320,fortaleza,CE
60321,fortaleza,CE
60325,fortaleza,CE
60326,fortaleza,CE
60330,fortaleza,CE
60331,fortaleza,CE
60332,fortaleza,CE
60333,fortaleza,CE
60334,fortaleza,CE
60335,fortaleza,CE
60336,fortaleza,CE
60337,fortaleza,CE
60340,fortaleza,CE
60341,fortaleza,CE
60345,fortaleza,CE
60346,fortaleza,CE
60347,fortaleza,CE
60348,fortaleza,CE
60349,fortaleza,CE
60350,fortaleza,CE
60351,fortaleza,CE
60352,fortaleza,CE
60353,fortaleza,CE
60355,fortaleza,CE
60356,fortaleza,CE
60357,fortaleza,CE
60360,fortaleza,CE
60361,fortaleza,CE
60410,fortaleza,CE
60411,fortaleza,CE
60415,fortaleza,CE
60416,fortaleza,CE
60420,fortaleza,CE
60421,fortaleza,CE
60422,fortaleza,CE
60425,fortaleza,CE
60426,fortaleza,CE
60430,fortaleza,CE
60431,fortaleza,CE
60440,fortaleza,CE
60441,fortaleza,CE
60442,fortaleza,CE
60450,fortaleza,CE
60455,fortaleza,CE
60510,fortaleza,CE
60511,fortaleza,CE
60512,fortaleza,CE
60520,fortaleza,CE
60521,fortaleza,CE
60525,fortaleza,CE
60526,fortaleza,CE
60527,fortaleza,CE
60530,fortaleza,CE
60531,fortaleza,CE
60532,fortaleza,CE
60533,fortaleza,CE
60534,fortaleza,CE
60540,fortaleza,CE
60541,fortaleza,CE
60542,fortaleza,CE
60543,fortaleza,CE
60544,fortaleza,CE
60545,fortaleza,CE
60546,fortaleza,CE
60710,fortaleza,CE
60711,fortaleza,CE
60712,fortaleza,CE
60713,fortaleza,CE
60714,fortaleza,CE
60720,fortaleza,CE
60721,fortaleza,CE
60730,fortaleza,CE
60731,fortaleza,CE
60732,fortaleza,CE
60733,fortaleza,CE
60734,fortaleza,CE
60736,fortaleza,CE
60740,fortaleza,CE
60741,fortaleza,CE
60742,fortaleza,CE
60743,fortaleza,CE
60744,fortaleza,CE
60750,fortaleza,CE
60751,fortaleza,CE
60752,fortaleza,CE
60760,fortaleza,CE
60761,fortaleza,CE
60762,fortaleza,CE
60763,fortaleza,CE
60764,fortaleza,CE
60765,fortaleza,CE
60766,fortaleza,CE
60767,fortaleza,CE
60768,fortaleza,CE
60810,fortaleza,CE
60811,fortaleza,CE
60812,fortaleza,CE
60813,fortaleza,CE
60820,fortaleza,CE
60821,fortaleza,CE
60822,fortaleza,CE
60823,fortaleza,CE
60824,fortaleza,CE
60830,fortaleza,CE
60831,fortaleza,CE
60832,fortaleza,CE
60833,fortaleza,CE
60834,fortaleza,CE
60835,fortaleza,CE
60836,fortaleza,CE
60840,fortaleza,CE
60841,fortaleza,CE
60842,fortaleza,CE
60843,fortaleza,CE
60844,fortaleza,CE
60850,fortaleza,CE
60851,fortaleza,CE
60860,fortaleza,CE
60861,fortaleza,CE
60862,fortaleza,CE
60863,fortaleza,CE
60864,fortaleza,CE
60865,fortaleza,CE
60866,fortaleza,CE
60867,fortaleza,CE
60868,fortaleza,CE
